ID,Colonia,Alcaldía,Latitud,Longitud,Puntos_de_acceso,Programa
MC2484,EDUCACION 2170,COYOACÁN,19.333326,-99.134947,1,Mi_Barrio
MC2721,CARMEN SERDAN 2132,COYOACÁN,19.302404,-99.142733,1,Mi_Barrio
MC2729,CARMEN SERDAN 2132,COYOACÁN,19.304453,-99.141211,1,Mi_Barrio
MC2836,CARMEN SERDAN 2132,COYOACÁN,19.306081,-99.140398,1,Mi_Barrio
MC2716,CARMEN SERDAN 2132,COYOACÁN,19.304126,-99.1431,1,Mi_Barrio
MC2718,CARMEN SERDAN 2132,COYOACÁN,19.304439,-99.140636,1,Mi_Barrio
MC2720,CARMEN SERDAN 2132,COYOACÁN,19.303245,-99.140338,1,Mi_Barrio
MC2724,CARMEN SERDAN 2132,COYOACÁN,19.303935,-99.139743,1,Mi_Barrio
MC2679,EL CENTINELA,COYOACÁN,19.335623,-99.14158,1,Mi_Barrio
MC14207,COUNTRY CLUB,COYOACÁN,19.355777,-99.139921,1,Mi_Barrio
MC3377,SANTA URSULA COAPA,COYOACÁN,19.310824,-99.141487,1,Mi_Barrio
MC2478,AVANTE,COYOACÁN,19.326543,-99.134834,1,Mi_Barrio
MC2699,EL CENTINELA,COYOACÁN,19.337908,-99.139681,1,Mi_Barrio
MC3225,PRADO CHURUBUSCO,COYOACÁN,19.354033,-99.130898,1,Mi_Barrio
MC2703,EDUCACION 2170,COYOACÁN,19.333984,-99.135739,1,Mi_Barrio
MC2730,CARMEN SERDAN 2132,COYOACÁN,19.301445,-99.142724,1,Mi_Barrio
MC3297,SAN FRANCISCO CULHUACAN,COYOACÁN,19.337835,-99.11695,1,Mi_Barrio
MC2790,ESPARTACO,COYOACÁN,19.316337,-99.136035,1,Mi_Barrio
MC2784,EX HACIENDA COAPA,COYOACÁN,19.3117668,-99.13503,1,Mi_Barrio
MC2786,ESPARTACO,COYOACÁN,19.321301,-99.13477,1,Mi_Barrio
MC2781,ESPARTACO,COYOACÁN,19.319322,-99.133497,1,Mi_Barrio
MC14213,ESPARTACO,COYOACÁN,19.317622,-99.134695,1,Mi_Barrio
MC2788,ESPARTACO,COYOACÁN,19.320378,-99.13414,1,Mi_Barrio
MC2783,ESPARTACO,COYOACÁN,19.31495,-99.13512,1,Mi_Barrio
MC2835,EL HUESO I.N.F.O.N.A.V.I.T.,COYOACÁN,19.308002,-99.13637,1,Mi_Barrio
MC2769,EMILIANO ZAPATA,COYOACÁN,19.3256,-99.138535,1,Mi_Barrio
MC2459,EX EJIDO DE SAN FRANCISCO CULHUACAN,COYOACÁN,19.333162,-99.124873,1,Mi_Barrio
MC2802,EX EJIDO DE SAN FRANCISCO CULHUACAN,COYOACÁN,19.33429,-99.126315,1,Mi_Barrio
MC2800,EX EJIDO DE SAN FRANCISCO CULHUACAN,COYOACÁN,19.334488,-99.128178,1,Mi_Barrio
MC2812,EX EJIDO DE SAN FRANCISCO CULHUACAN,COYOACÁN,19.334204,-99.127688,1,Mi_Barrio
MC2458,SAN FRANCISCO CULHUACAN,COYOACÁN,19.33543,-99.123088,1,Mi_Barrio
MC2808,EX EJIDO DE SAN FRANCISCO CULHUACAN,COYOACÁN,19.331576,-99.128692,1,Mi_Barrio
MC3016,EX EJIDO DE SAN FRANCISCO CULHUACAN,COYOACÁN,19.334833,-99.128862,1,Mi_Barrio
MC2780,SIN NOMBRE 2607,TLALPAN,19.135473,-99.13543,1,Mi_Barrio
MC2787,ESPARTACO,COYOACÁN,19.32009,-99.137841,1,Mi_Barrio
MC2851,PASEOS DE TAXQUEÑA,COYOACÁN,19.347002,-99.126895,1,Mi_Barrio
MC3310,SAN FRANCISCO CULHUACAN,COYOACÁN,19.334988,-99.1212,1,Mi_Barrio
MC2810,EX EJIDO DE SAN FRANCISCO CULHUACAN,COYOACÁN,19.331229,-99.126885,1,Mi_Barrio
MC2813,EX EJIDO DE SAN FRANCISCO CULHUACAN,COYOACÁN,19.330127,-99.124908,1,Mi_Barrio
MC2895,JARDINES DE COYOACAN,COYOACÁN,19.315009,-99.127207,1,Mi_Barrio
MC2814,EX EJIDO DE SAN FRANCISCO CULHUACAN,COYOACÁN,19.33115,-99.124567,1,Mi_Barrio
MC2731,VERGEL DE COYOACAN,TLALPAN,19.302809,-99.139656,1,Mi_Barrio
MC2546,CAMPESTRE COYOACAN,COYOACÁN,19.31073,-99.115605,1,Mi_Barrio
MC3000,SAN FRANCISCO CULHUACAN,COYOACÁN,19.337835,-99.11695,1,Mi_Barrio
MC11023,COAPA 2A SECCION,TLALPAN,19.301422,-99.116852,1,Mi_Barrio
MC3009,PASEOS DE TAXQUEÑA,COYOACÁN,19.341743,-99.128971,1,Mi_Barrio
MC3017,PASEOS DE TAXQUEÑA,COYOACÁN,19.347448,-99.124849,1,Mi_Barrio
MC3040,PEDREGAL DE SANTA URSULA,COYOACÁN,19.309688,-99.1511,1,Mi_Barrio
MC3063,PEDREGAL DE SANTA URSULA,COYOACÁN,19.30942,-99.148843,1,Mi_Barrio
MC3052,PEDREGAL DE SANTA URSULA,COYOACÁN,19.305319,-99.150284,1,Mi_Barrio
MC3043,PEDREGAL DE SANTA URSULA,COYOACÁN,19.306923,-99.149526,1,Mi_Barrio
MC3076,PEDREGAL DE SANTA URSULA,COYOACÁN,19.313614,-99.147411,1,Mi_Barrio
MC3046,PEDREGAL DE SANTA URSULA,COYOACÁN,19.30651,-99.15046,1,Mi_Barrio
MC3212,CAMPESTRE CHURUBUSCO,COYOACÁN,19.342267,-99.135289,1,Mi_Barrio
MC3211,EDUCACION 2170,COYOACÁN,19.339531,-99.130852,1,Mi_Barrio
MC3213,PETROLERA TAXQUEÑA,COYOACÁN,19.338784,-99.132058,1,Mi_Barrio
MC2702,EDUCACION 2170,COYOACÁN,19.337372,-99.133305,1,Mi_Barrio
MC2980,PRADO CHURUBUSCO,COYOACÁN,19.351398,-99.127691,1,Mi_Barrio
MC2965,PRADO CHURUBUSCO,COYOACÁN,19.354002,-99.130923,1,Mi_Barrio
MC3022,PASEOS DE TAXQUEÑA,COYOACÁN,19.346947,-99.126871,1,Mi_Barrio
MC2932,PETROLERA TAXQUEÑA,COYOACÁN,19.338188,-99.1334,1,Mi_Barrio
MC3239,PRADOS DE COYOACAN,COYOACÁN,19.321311,-99.135353,1,Mi_Barrio
MC3247,PRESIDENTES EJIDALES,COYOACÁN,19.322093,-99.124782,1,Mi_Barrio
MC3243,PRESIDENTES EJIDALES,COYOACÁN,19.326397,-99.126886,1,Mi_Barrio
MC3250,PRESIDENTES EJIDALES,COYOACÁN,19.323555,-99.124819,1,Mi_Barrio
MC3241,PRESIDENTES EJIDALES,COYOACÁN,19.328347,-99.12738,1,Mi_Barrio
MC3249,CTM VI CULHUACAN,COYOACÁN,19.323347,-99.123056,1,Mi_Barrio
MC2935,PETROLERA TAXQUEÑA,COYOACÁN,19.336225,-99.1326,1,Mi_Barrio
MC3237,JARDINES DE COYOACAN,COYOACÁN,19.317276,-99.128136,1,Mi_Barrio
MC3330,PUEBLO DE SAN PABLO TEPETLAPA,COYOACÁN,19.32673,-99.142247,1,Mi_Barrio
MC3386,SANTA URSULA COAPA,COYOACÁN,19.304466,-99.147159,1,Mi_Barrio
MC2794,SAN FRANCISCO CULHUACAN,COYOACÁN,19.331982,-99.122545,1,Mi_Barrio
MC2815,EL ARENAL,XOCHIMILCO,19.229401,-99.124301,1,Mi_Barrio
MC3300,SAN FRANCISCO CULHUACAN,COYOACÁN,19.335858,-99.114492,1,Mi_Barrio
MC3313,CARMEN SERDAN 2132,COYOACÁN,19.304249,-99.139534,1,Mi_Barrio
MC3299,SAN FRANCISCO CULHUACAN,COYOACÁN,19.337225,-99.1140007,1,Mi_Barrio
MC3084,PEDREGAL DE SANTA URSULA,COYOACÁN,19.310551,-99.147815,1,Mi_Barrio
MC3305,SAN FRANCISCO CULHUACAN,COYOACÁN,19.337787,-99.118362,1,Mi_Barrio
MC3333,PUEBLO DE SAN PABLO TEPETLAPA,COYOACÁN,19.319697,-99.138748,1,Mi_Barrio
MC3335,PUEBLO DE SAN PABLO TEPETLAPA,COYOACÁN,19.32362,-99.139117,1,Mi_Barrio
MC3362,SANTA CECILIA 2494,COYOACÁN,19.308927,-99.114413,1,Mi_Barrio
MC3364,SANTA CECILIA 2494,COYOACÁN,19.310537,-99.113447,1,Mi_Barrio
MC3365,SANTA CECILIA 2494,COYOACÁN,19.30775,-99.112873,1,Mi_Barrio
MC3366,SANTA CECILIA 2494,COYOACÁN,19.307141,-99.114105,1,Mi_Barrio
MC3064,PEDREGAL DE SANTA URSULA,COYOACÁN,19.313557,-99.146855,1,Mi_Barrio
MC3378,SANTA URSULA COAPA,COYOACÁN,19.311587,-99.14263,1,Mi_Barrio
MC3389,SANTA URSULA COAPA,COYOACÁN,19.309724,-99.143765,1,Mi_Barrio
MC3388,PEDREGAL DE SANTA URSULA,COYOACÁN,19.310393,-99.145315,1,Mi_Barrio
MC3393,PEDREGAL DE SANTA URSULA,COYOACÁN,19.304591,-99.148872,1,Mi_Barrio
MC3374,SANTA URSULA COAPA,COYOACÁN,19.311066,-99.142289,1,Mi_Barrio
MC3379,SANTA URSULA COAPA,COYOACÁN,19.311064,-99.143815,1,Mi_Barrio
MC2714,SANTA URSULA COAPA,COYOACÁN,19.313509,-99.140429,1,Mi_Barrio
MC3375,SANTA URSULA COAPA,COYOACÁN,19.313672,-99.142849,1,Mi_Barrio
MC3373,SANTA URSULA COAPA,COYOACÁN,19.312162,-99.144408,1,Mi_Barrio
MC3331,PUEBLO DE SAN PABLO TEPETLAPA,COYOACÁN,19.325939,-99.140446,1,Mi_Barrio
MC3384,SANTA URSULA COAPA,COYOACÁN,19.306585,-99.147276,1,Mi_Barrio
MC762,PILOTO (ADOLFO LOPEZ MATEOS),ÁLVARO OBREGÓN,19.369934,-99.230525,1,Mi_Barrio
MC372,JALALPA TEPITO,ÁLVARO OBREGÓN,19.374471,-99.238051,1,Mi_Barrio
MC3616,LAS TINAJAS 2265,CUAJIMALPA DE MORELOS,19.351885,-99.284673,1,Mi_Barrio
MC3631,LOMA DEL PADRE,CUAJIMALPA DE MORELOS,19.348607,-99.310888,1,Mi_Barrio
MC3470,ABDIAS GARCIA SOTO,CUAJIMALPA DE MORELOS,19.35153,-99.292211,1,Mi_Barrio
MC3590,MANZANASTITLA,CUAJIMALPA DE MORELOS,19.36509,-99.296354,1,Mi_Barrio
MC3821,AHUATENCO,CUAJIMALPA DE MORELOS,19.360484,-99.304331,1,Mi_Barrio
MC3521,AHUATENCO,CUAJIMALPA DE MORELOS,19.364213,-99.300567,1,Mi_Barrio
MC3651,AHUATENCO,CUAJIMALPA DE MORELOS,19.36661,-99.302982,1,Mi_Barrio
MC3580,JESUS DEL MONTE,CUAJIMALPA DE MORELOS,19.369309,-99.294929,1,Mi_Barrio
MC3677,MANZANASTITLA,CUAJIMALPA DE MORELOS,19.368006,-99.295606,1,Mi_Barrio
MC3579,JESUS DEL MONTE,CUAJIMALPA DE MORELOS,19.369492,-99.29436,1,Mi_Barrio
MC3556,EL YAQUI,CUAJIMALPA DE MORELOS,19.360385,-99.283751,1,Mi_Barrio
MC3551,EL MOLINO,CUAJIMALPA DE MORELOS,19.36303,-99.284625,1,Mi_Barrio
MC3479,CONTADERO,CUAJIMALPA DE MORELOS,19.349322,-99.30463,1,Mi_Barrio
MC3468,CONTADERO,CUAJIMALPA DE MORELOS,19.345605,-99.298328,1,Mi_Barrio
MC3459,PUENTE COLORADO 2396,ÁLVARO OBREGÓN,19.34909,-99.2305688,1,Mi_Barrio
MC3498,CONTADERO,CUAJIMALPA DE MORELOS,19.346978,-99.300183,1,Mi_Barrio
MC3484,CONTADERO,CUAJIMALPA DE MORELOS,19.347082,-99.301293,1,Mi_Barrio
MC3458,LAS TINAJAS 2265,CUAJIMALPA DE MORELOS,19.350737,-99.28573,1,Mi_Barrio
MC3480,CONTADERO,CUAJIMALPA DE MORELOS,19.34766,-99.30093,1,Mi_Barrio
MC3499,CONTADERO,CUAJIMALPA DE MORELOS,19.347863,-99.302208,1,Mi_Barrio
MC3481,CONTADERO,CUAJIMALPA DE MORELOS,19.346828,-99.299492,1,Mi_Barrio
MC3486,CONTADERO,CUAJIMALPA DE MORELOS,19.346826,-99.294492,1,Mi_Barrio
MC3511,CRUZ BLANCA 2150,CUAJIMALPA DE MORELOS,19.320972,-99.32397,1,Mi_Barrio
MC3513,CRUZ BLANCA 2150,CUAJIMALPA DE MORELOS,19.319465,-99.325073,1,Mi_Barrio
MC3510,CRUZ BLANCA 2151,CUAJIMALPA DE MORELOS,19.320758,-99.326068,1,Mi_Barrio
MC3512,CRUZ BLANCA 2150,CUAJIMALPA DE MORELOS,19.322225,-99.323143,1,Mi_Barrio
MC3520,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.354085,-99.302567,1,Mi_Barrio
MC3672,MANZANASTITLA,CUAJIMALPA DE MORELOS,19.368585,-99.296751,1,Mi_Barrio
MC3696,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.364836,-99.28592,1,Mi_Barrio
MC3533,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.359583,-99.298283,1,Mi_Barrio
MC3515,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.358318,-99.294077,1,Mi_Barrio
MC3525,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.357497,-99.295305,1,Mi_Barrio
MC3565,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.37647,-99.28585,1,Mi_Barrio
MC3543,EL EBANO,CUAJIMALPA DE MORELOS,19.374627,-99.288678,1,Mi_Barrio
MC3578,JARDINES DE LA PALMA,CUAJIMALPA DE MORELOS,19.368332,-99.281404,1,Mi_Barrio
MC3685,EL YAQUI,CUAJIMALPA DE MORELOS,19.360663,-99.286733,1,Mi_Barrio
MC3559,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.371935,-99.286204,1,Mi_Barrio
MC3571,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.371347,-99.286751,1,Mi_Barrio
MC3570,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.37457,-99.28321,1,Mi_Barrio
MC3699,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.370516,-99.289246,1,Mi_Barrio
MC3558,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.375976,-99.283239,1,Mi_Barrio
MC3569,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.375163,-99.282603,1,Mi_Barrio
MC3561,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.37287,-99.285171,1,Mi_Barrio
MC3643,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.372814,-99.284186,1,Mi_Barrio
MC3566,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.372126,-99.285309,1,Mi_Barrio
MC3642,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.373851,-99.284011,1,Mi_Barrio
MC3562,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.375194,-99.283846,1,Mi_Barrio
MC3639,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.3763,-99.28402,1,Mi_Barrio
MC3694,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.371494,-99.28599,1,Mi_Barrio
MC1039,COOPERATIVA PALO ALTO,CUAJIMALPA DE MORELOS,19.382177,-99.255112,1,Mi_Barrio
MC3456,COOPERATIVA PALO ALTO,CUAJIMALPA DE MORELOS,19.383228,-99.25558,1,Mi_Barrio
MC3454,COOPERATIVA PALO ALTO,CUAJIMALPA DE MORELOS,19.381036,-99.254994,1,Mi_Barrio
MC3574,COOPERATIVA PALO ALTO,CUAJIMALPA DE MORELOS,19.383552,-99.253937,1,Mi_Barrio
MC3647,JARDINES DE LA PALMA,CUAJIMALPA DE MORELOS,19.370685,-99.283789,1,Mi_Barrio
MC3576,JARDINES DE LA PALMA,CUAJIMALPA DE MORELOS,19.368857,-99.281216,1,Mi_Barrio
MC3581,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.364684,-99.29067,1,Mi_Barrio
MC3661,JESUS DEL MONTE,CUAJIMALPA DE MORELOS,19.369683,-99.294941,1,Mi_Barrio
MC9676,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.366002,-99.292594,1,Mi_Barrio
MC3588,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.364233,-99.290999,1,Mi_Barrio
MC3641,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.376156,-99.287148,1,Mi_Barrio
MC3617,LAS TINAJAS 2265,CUAJIMALPA DE MORELOS,19.351637,-99.285867,1,Mi_Barrio
MC3629,LOMA DEL PADRE,CUAJIMALPA DE MORELOS,19.346768,-99.314859,1,Mi_Barrio
MC3452,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,19.390521,-99.263732,1,Mi_Barrio
MC3622,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,19.359416,-99.288887,1,Mi_Barrio
MC1049,LAS TINAJAS 2266,CUAJIMALPA DE MORELOS,19.355272,-99.286926,1,Mi_Barrio
MC3637,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,19.357207,-99.288094,1,Mi_Barrio
MC3618,LAS TINAJAS 2265,CUAJIMALPA DE MORELOS,19.352233,-99.285067,1,Mi_Barrio
MC3444,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,19.354762,-99.288606,1,Mi_Barrio
MC3625,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,19.3541,-99.288855,1,Mi_Barrio
MC3640,LOMAS DE VISTA HERMOSA 2294,CUAJIMALPA DE MORELOS,19.380646,-99.28229,1,Mi_Barrio
MC3660,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,19.387976,-99.26146,1,Mi_Barrio
MC1032,LOMAS DE VISTA HERMOSA 2293,CUAJIMALPA DE MORELOS,19.387004,-99.259843,1,Mi_Barrio
MC3662,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,19.395637,-99.259366,1,Mi_Barrio
MC3664,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,19.396161,-99.259023,1,Mi_Barrio
MC3669,BOSQUES DE LAS LOMAS 2110,CUAJIMALPA DE MORELOS,19.392783,-99.259987,1,Mi_Barrio
MC3670,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,19.389538,-99.25944,1,Mi_Barrio
MC3550,EL MOLINO,CUAJIMALPA DE MORELOS,19.363467,-99.281925,1,Mi_Barrio
MC3624,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,19.354614,-99.289616,1,Mi_Barrio
MC3621,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,19.35498,-99.29012,1,Mi_Barrio
MC3655,MANZANASTITLA,CUAJIMALPA DE MORELOS,19.367248,-99.298441,1,Mi_Barrio
MC3439,MANZANASTITLA,CUAJIMALPA DE MORELOS,19.365728,-99.297445,1,Mi_Barrio
MC3440,MANZANASTITLA,CUAJIMALPA DE MORELOS,19.365744,-99.297212,1,Mi_Barrio
MC3547,MEMETLA,CUAJIMALPA DE MORELOS,19.359743,-99.286512,1,Mi_Barrio
MC3553,MEMETLA,CUAJIMALPA DE MORELOS,19.360185,-99.286725,1,Mi_Barrio
MC3623,MEMETLA,CUAJIMALPA DE MORELOS,19.35992,-99.286035,1,Mi_Barrio
MC3548,EL MOLINO,CUAJIMALPA DE MORELOS,19.367504,-99.282179,1,Mi_Barrio
MC3552,EL MOLINO,CUAJIMALPA DE MORELOS,19.366889,-99.281855,1,Mi_Barrio
MC3447,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.366222,-99.291366,1,Mi_Barrio
MC3692,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.366702,-99.287558,1,Mi_Barrio
MC3701,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.369062,-99.288874,1,Mi_Barrio
MC3674,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.366824,-99.289079,1,Mi_Barrio
MC3691,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.364533,-99.286727,1,Mi_Barrio
MC3564,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.370869,-99.285829,1,Mi_Barrio
MC3702,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.370958,-99.287036,1,Mi_Barrio
MC3582,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.36715,-99.290554,1,Mi_Barrio
MC3654,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.368584,-99.29117,1,Mi_Barrio
MC1066,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.367317,-99.289473,1,Mi_Barrio
MC3563,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.37086,-99.28586,1,Mi_Barrio
MC3698,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.366613,-99.288658,1,Mi_Barrio
MC3534,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.362438,-99.287758,1,Mi_Barrio
MC3705,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.368479,-99.286497,1,Mi_Barrio
MC3695,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.36736,-99.288223,1,Mi_Barrio
MC3703,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.370359,-99.290032,1,Mi_Barrio
MC3708,SAN LORENZO ACOPILCO,CUAJIMALPA DE MORELOS,19.33473,-99.327006,1,Mi_Barrio
MC3721,SAN LORENZO ACOPILCO,CUAJIMALPA DE MORELOS,19.324184,-99.325775,1,Mi_Barrio
MC3437,CRUZ BLANCA 2150,CUAJIMALPA DE MORELOS,19.32266,-99.322034,1,Mi_Barrio
MC3619,SAN LORENZO ACOPILCO,CUAJIMALPA DE MORELOS,19.330531,-99.325789,1,Mi_Barrio
MC3802,CRUZ BLANCA 2150,CUAJIMALPA DE MORELOS,19.324635,-99.323474,1,Mi_Barrio
MC3709,SAN LORENZO ACOPILCO,CUAJIMALPA DE MORELOS,19.331844,-99.324726,1,Mi_Barrio
MC3728,SANTA ROSA XOCHIAC,ÁLVARO OBREGÓN,19.33521,-99.280672,1,Mi_Barrio
MC3757,SANTA ROSA XOCHIAC,ÁLVARO OBREGÓN,19.327485,-99.29577,1,Mi_Barrio
MC3776,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.340394,-99.289727,1,Mi_Barrio
MC3727,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.342418,-99.279257,1,Mi_Barrio
MC3758,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.343968,-99.282104,1,Mi_Barrio
MC3738,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.340835,-99.279828,1,Mi_Barrio
MC3773,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.344635,-99.267928,1,Mi_Barrio
MC3739,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.34128,-99.282297,1,Mi_Barrio
MC1157,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.341507,-99.282015,1,Mi_Barrio
MC3747,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.34454,-99.285103,1,Mi_Barrio
MC3744,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.341773,-99.278748,1,Mi_Barrio
MC3751,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.340142,-99.279785,1,Mi_Barrio
MC3768,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.343457,-99.278385,1,Mi_Barrio
MC3742,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.33919,-99.285882,1,Mi_Barrio
MC3735,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.344592,-99.280433,1,Mi_Barrio
MC3793,AGUILAS 3ER PARQUE,ÁLVARO OBREGÓN,19.352482,-99.219193,1,Mi_Barrio
MC3568,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.375546,-99.283093,1,Mi_Barrio
MC3471,CONTADERO,CUAJIMALPA DE MORELOS,19.333625,-99.311026,1,Mi_Barrio
MC3422,AMADO NERVO,CUAJIMALPA DE MORELOS,19.362148,-99.293664,1,Mi_Barrio
MC3657,LOMAS DE VISTA HERMOSA 2293,CUAJIMALPA DE MORELOS,19.368021,-99.277654,1,Mi_Barrio
MC3464,CRUZ BLANCA 2151,CUAJIMALPA DE MORELOS,19.310538,-99.330143,1,Mi_Barrio
MC3466,CRUZ BLANCA 2151,CUAJIMALPA DE MORELOS,19.312787,-99.329679,1,Mi_Barrio
MC3803,XALPA,CUAJIMALPA DE MORELOS,19.313764,-99.332127,1,Mi_Barrio
MC3474,XALPA,CUAJIMALPA DE MORELOS,19.312839,-99.331541,1,Mi_Barrio
MC3472,XALPA,CUAJIMALPA DE MORELOS,19.313922,-99.330089,1,Mi_Barrio
MC3461,XALPA,CUAJIMALPA DE MORELOS,19.314822,-99.330182,1,Mi_Barrio
MC3628,LOMA DEL PADRE,CUAJIMALPA DE MORELOS,19.344785,-99.31118,1,Mi_Barrio
MC3434,LOMA DEL PADRE,CUAJIMALPA DE MORELOS,19.345496,-99.312084,1,Mi_Barrio
MC3436,LOMA DEL PADRE,CUAJIMALPA DE MORELOS,19.3465,-99.310358,1,Mi_Barrio
MC3633,LOMA DEL PADRE,CUAJIMALPA DE MORELOS,19.34205,-99.310996,1,Mi_Barrio
MC9891,VERONICA ANZURES,MIGUEL HIDALGO,19.43381,-99.174604,1,Mi_Barrio
MC9287,5 DE MAYO,MIGUEL HIDALGO,19.448967,-99.20048,1,Mi_Barrio
MC9795,5 DE MAYO,MIGUEL HIDALGO,19.447496,-99.19898,1,Mi_Barrio
MC9289,AGRICULTURA,MIGUEL HIDALGO,19.451147,-99.166188,1,Mi_Barrio
MC5195,UN HOGAR PARA NOSOTROS,MIGUEL HIDALGO,19.444984,-99.167167,1,Mi_Barrio
MC9297,16 DE SEPTIEMBRE,MIGUEL HIDALGO,19.402994,-99.205098,1,Mi_Barrio
MC9295,DANIEL GARZA 2158,MIGUEL HIDALGO,19.406047,-99.200658,1,Mi_Barrio
MC9302,DANIEL GARZA 2159,MIGUEL HIDALGO,19.409075,-99.194617,1,Mi_Barrio
MC9301,DANIEL GARZA 2159,MIGUEL HIDALGO,19.410643,-99.191377,1,Mi_Barrio
MC9768,ANAHUAC,MIGUEL HIDALGO,19.441948,-99.170629,1,Mi_Barrio
MC9333,ANAHUAC,MIGUEL HIDALGO,19.448046,-99.176817,1,Mi_Barrio
MC9331,ANAHUAC,MIGUEL HIDALGO,19.443204,-99.170916,1,Mi_Barrio
MC9334,GRANADA 2210,MIGUEL HIDALGO,19.438243,-99.183636,1,Mi_Barrio
MC9351,ANZURES,MIGUEL HIDALGO,19.42792,-99.176106,1,Mi_Barrio
